Gene,memory_vs_intermediate_log2FoldChange,memory_vs_intermediate_pvalue,memory_vs_intermediate_padj,memory_vs_effector_log2FoldChange,memory_vs_effector_pvalue,memory_vs_effector_padj,intermediate_vs_effector_log2FoldChange,intermediate_vs_effector_pvalue,intermediate_vs_effector_padj
Tpp1,-0.03889436430505156,0.8321052118043399,0.9657314837152646,-0.6138794621718993,3.378452561961462e-4,0.0022451170660275055,-0.5749850978668477,7.904823695496494e-4,0.0043703800537229455
Tmem159,-0.06656100461403142,0.6887284743100445,0.9316687362028472,-0.8445023198519077,3.5601916709441024e-8,6.535286268097802e-7,-0.7779413152378762,3.81888386097307e-7,5.719778602871931e-6
Trim30a,0.33804514428822435,0.03711100916386524,0.27265475534539335,0.1326049395065821,0.3814943372277278,0.5806024928450536,-0.2054402047816423,0.17611718614593933,0.3317316510044545
Lyrm1,-0.15289992726414156,0.5473500420831858,0.8814547192860841,-0.37593230574639613,0.11169917697404674,0.24566601315424572,-0.22303237848225455,0.3463651499395263,0.5331391074145069
2610020H08Rik,0.22843405846166379,0.307081525667338,0.7349948601883155,-0.1518324188380957,0.46709839081340626,0.6574935842425771,-0.38026647729975943,0.06859097397881703,0.16490137093928875
Eri2,-0.32679871564897733,0.014851904756883914,0.15694592684731629,0.429253251281333,7.546458633593109e-4,0.00445624103096421,0.7560519669303103,2.390960365224957e-9,5.508101051045778e-8
Chst15,2.1163848373105396,0.0700106268395269,0.3765787529360923,4.652606257556166,3.1512395241496106e-5,2.869008836819744e-4,2.536221420245627,0.023849876945772255,0.07242847001320926
Oat,-0.2038187603296464,0.24006792084007178,0.6706315051552459,-0.49265931328546614,0.0023799952054660016,0.011612198829283467,-0.28884055295581973,0.07475419821349014,0.1757995130885142
Acsm3,-0.7879768249143709,0.6000802515678092,NA,-0.8474568781849418,0.5571445700281168,0.7319912440644362,-0.05948005327057089,0.9665657008784163,NA
Thumpd1,0.18858029746211635,0.3689008682280787,0.7878041789622772,-0.3629343000408562,0.06414170030827983,0.16417924829069044,-0.5515145975029726,0.004946923352296908,0.02018586041071397
Acsm2,0.5345642107563456,0.4978951469226828,0.8582890439797171,0.5876225408258718,0.4245312539239158,0.6198779091524755,0.05305833006952622,0.9440405948533132,0.9699563441562321
Lhpp,0.449165479602602,0.28496229925074373,0.7168832372264272,1.1352908811401505,0.005003320608039514,0.021594674057729687,0.6861254015375485,0.09530287899877166,0.21151726792908593
Fam53b,0.014120069231820043,0.9467575637901213,0.9899861827345393,0.13996311318521096,0.4793911099353415,0.6682308508209429,0.1258430439533909,0.5249886674020645,0.6970129676721324
Mettl10,-0.16830517874646975,0.35207351271984777,0.7744354322975349,-0.16817822325975507,0.32028389259520373,0.5170805179126863,1.269554867146772e-4,0.9994009891811415,1
Fam175b,0.07438875498798948,0.6331410369096693,0.9142439590119426,-0.030936386852938053,0.8310960465773064,0.9142209596904907,-0.10532514184092755,0.4689827878407114,0.6476306958141986
Trim21,-0.40779340951529963,0.30277971851868213,0.7313965230823256,0.013925345826123797,0.9702860172293932,0.9867539470217296,0.42171875534142345,0.2552043345921687,0.43310895033255703
Zranb1,-0.12047210863525436,0.6099789185878204,0.906441309699858,-1.0750025231925102,8.225115219598775e-7,1.1214700477498603e-5,-0.954530414557256,1.1739817895208412e-5,1.1946907140318536e-4
Ctbp2,-0.06953416714402944,0.8708625252739943,0.9768545897273372,-0.6981708662497974,0.07317919804487465,0.18136374494009877,-0.628636699105768,0.11114434633738116,0.23675132597713094
Rrm1,-0.40262573835710924,0.09852647294088827,0.44185866613124664,1.7314070502300178,3.5121585357259514e-14,1.834514061984436e-12,2.134032788587127,9.456934349014864e-21,9.361805423610573e-19
Uros,0.035826128297974685,0.9004797956183159,0.9816862126076525,-0.3366075681436454,0.20815256832006537,0.38452469878712464,-0.37243369644162005,0.16463292390469153,0.316405378164904
Knop1,0.07335106641955938,0.7086012199642957,0.9382442067325895,0.43197730967108366,0.01866158427951973,0.06227247978243164,0.35862624325152426,0.05134852409269592,0.13289925867431973
Mmp21,0.45214293354650353,0.7091651703829733,NA,-0.17838202393131117,0.8717663770062614,0.9356327329948927,-0.6305249574778147,0.5786105861204067,0.7376480306175724
9030624J02Rik,-0.01163478795273687,0.9518727711376889,0.9916772012656826,-0.4173858752930636,0.020468165343707524,0.0670765777021884,-0.4057510873403267,0.024345987960886436,0.07365431800825137
Bccip,-0.004242589313430472,0.9835848871740945,0.99735630673992,-0.4889284864378716,0.011189251777023627,0.041358909601228656,-0.48468589712444116,0.011931548754610761,0.04161242665512571
Dhx32,0.12048180294913276,0.5637328022134316,0.8896997922140222,0.08871966490494873,0.6494586984452321,0.79822832129094,-0.03176213804418403,0.8711089065559479,0.9299758794385176
Stim1,-0.059293245022858695,0.7826769515318006,0.9566712329926109,-0.10292460794575153,0.6086832945134781,0.7695280166437757,-0.043631362922892845,0.8282119591606897,0.9041321573645162
Pgap2,-0.08464741301325492,0.5432809846703088,0.8804588581180098,-0.3135669314594473,0.01566480009866665,0.053867669590731616,-0.2289195184461924,0.07824041169450778,0.18202782473218124
Mki67,-0.7753849593508992,0.017986671453604372,0.17827945286729946,1.77420958420801,7.620118355932432e-9,1.5801162090843225e-7,2.5495945435589094,1.0090122792468409e-16,6.094142755162328e-15
Atp6ap2,0.23055640326622842,0.20755979336051644,0.6298188089416944,0.20554527239026898,0.229500767194562,0.41092701829480044,-0.025011130875959454,0.8838986581813533,0.9366963040079839
Usp9x,-0.11467097295989731,0.6348027148629677,0.915215372965875,-0.5354128107844125,0.017506690925478834,0.05909002912978124,-0.42074183782451513,0.06204216495187174,0.1531148280933492
Cask,0.5180880111737242,0.3399940309991186,0.766488119269688,-0.5724597253855629,0.2488521556994526,0.4343887971152758,-1.090547736559287,0.029009631526309247,0.08464093746689114
Swap70,0.20612041933192277,0.6828439430506675,0.9292856153697646,1.310433502234251,0.005617768971720252,0.02382763941698391,1.1043130829023282,0.019692855272550866,0.06237437877882923
Wee1,-0.43742190422787464,0.0975570100551989,0.4405016959595283,0.8095950297220726,0.0016136878778397516,0.008426357335872046,1.2470169339499473,9.419790526071733e-7,1.2864742489892253e-5
Tmem9b,0.06902044034216687,0.7127662580047185,0.9384646639631822,-0.22129181385494673,0.2067661771608551,0.3828860806215897,-0.2903122541971136,0.09779339109199976,0.2157852061420675
BC051019,0.020097038314839336,0.9893409388203395,NA,-0.18698590961659955,0.8930530494205589,0.9472697709351354,-0.2070829479314389,0.8822313798164236,NA
Akip1,-0.3268095044443218,0.09260397528731477,0.4306966577252539,-0.014254102550641362,0.937629708670394,0.9700625893941663,0.3125554018936804,0.08556499970675019,0.1948948189372268
St5,0.6653422485153133,0.25618398493926625,0.6892239743312052,0.9074885787197635,0.09808003201134365,0.22424730136743656,0.2421463302044502,0.6728676846400778,0.8053424212354058
Trim66,1.9806037463169628,0.5967369048704255,NA,3.1533325921970223,0.3683166771372511,NA,1.1727288458800598,0.7470038149135256,NA
Tub,-0.4151180504627601,0.5840858268670575,0.8980660548145698,-1.2058891617657643,0.08413638505232297,0.20039421800230794,-0.7907711113030041,0.24332552841583732,0.4190658894411954
Eif3f,-0.10484782405877464,0.5384277319610569,0.8792711701252645,0.5947202997352623,1.947603162223347e-4,0.0014058524679449432,0.699568123794037,1.1719999672044568e-5,1.1941266413721414e-4
Ndufb11,-0.24388587086647479,0.11822371923179768,0.4839129026219641,-0.14817399557253882,0.3103610237627199,0.5058613629669659,0.09571187529393597,0.5120786925584341,0.68690478884722606
Rbm10,-0.014473498045691946,0.9022580048283129,0.9821625854624754,0.4267560496910451,1.1486880146673612e-4,8.916765368622375e-4,0.441229547736737,6.782913119202793e-5,5.43998736741432e-4
Cdk16,-0.27371668548363715,0.3693540734071084,0.7878795815265627,0.36179912994807517,0.2057818059385203,0.3815449318504996,0.6355158154317123,0.026170888497508333,0.07789342902745319
Usp11,0.46380010922600823,3.993841357771254e-4,0.013405013214094128,0.026941484912070848,0.8247453723889167,0.9105944724544653,-0.4368586243139374,3.752637561123515e-4,0.002337004581863844
Glrx3,-0.2553974414303657,0.09663707440417196,0.4385667171152045,0.39271195163221545,0.006443492058859486,0.026617847296870313,0.6481093930625812,6.829560704839955e-6,7.43870772083154e-5
Oraov1,-0.10677203254907366,0.5855977688779008,0.8986422396487762,-0.35510083253458924,0.052027915890845884,0.1397080547212822,-0.24832879998551557,0.17455604867252528,0.32953314085887475
Fadd,0.04027057582124934,0.7958955518704425,0.9604274949539509,-0.08385819803328552,0.5636384652154657,0.7366783214114224,-0.12412877385453486,0.3941617144554548,0.5820234318481693
Cttn,0.047429654314575326,0.954652103377359,0.991919869926045,1.750041977237703,0.03219295264296206,0.09595224414428687,1.7026123229231276,0.030264524721971407,0.08750872772184266
Zfp300,0.10563712706730319,0.7911422954062906,0.9584268234697859,0.0320318353036255,0.9313176145128028,0.9668822148468085,-0.0736052917636777,0.8434418647769857,0.9132601383547324
Nadsyn1,0.20862364326600594,0.26755451078366993,0.7000856007589118,-0.1418506955114353,0.41780805121237946,0.61416549438144,-0.3504743387774412,0.04596107636912424,0.12176228149729985
Dock11,-0.2260151874617602,0.18340275363569747,0.5952610939747085,-0.5755750490113958,2.873274228453054e-4,0.00195881206533352,-0.3495598615496356,0.027632504132044003,0.08143241045078319
Cul4b,0.27675245036727253,0.11051334484153336,0.4685212163851008,0.1302741939614546,0.4201835109506188,0.616342539887939,-0.14647825640581796,0.36846023327269,0.5569430242110801
Tnni2,2.0061498523327193,0.05087746454172727,0.32054140052562774,5.662148923597529,1.7068613161361677e-6,2.1657313980096022e-5,3.6559990712648096,0.002355499597941611,0.010931347648699904
Sash3,0.024078146375458256,0.8834674808726203,0.9784732231713917,-0.0575656610676741,0.7079181229762024,0.8373315568258825,-0.08164380744313236,0.5952058366532851,0.7499468027722141
Elf4,-0.39138108156429097,4.210149699536308e-4,0.013925812585001527,-0.7592496555137942,2.318400334045596e-13,1.093064746967392e-11,-0.36786857394950323,3.6761496024103734e-4,0.0023008598147521717
Rab33a,0.9517771045839467,0.35440318090560957,NA,1.749971172749736,0.07917075746584175,0.19188626768912617,0.7981940681657893,0.4406923016630762,0.6220081809871052
Slc25a14,-0.3761208521124842,0.04441721210114509,0.29993376218913853,-0.47885320248479785,0.006081052111266226,0.025425467823907984,-0.10273235037231367,0.553886559917383,0.7187278750070192
Rbmx2,-0.4339846682651066,0.08788211386158966,0.4191968021535505,-0.1379671380800478,0.5637313222488116,0.7367284535275883,0.2960175301850589,0.2140494971690249,0.38201921139724626
Enox2,0.005796460276169977,0.9795264512435908,0.9963372599321532,-0.16218244972084245,0.4387887145128656,0.6327542344826546,-0.16797890999701243,0.42458427702579105,0.6082629692277346
Stk26,0.2607126913660842,0.10572749183332303,0.45886320700069966,0.06715578355531825,0.6554772419490738,0.8025374336608765,-0.193556907810766,0.19951691070467614,0.36289605523909896
Gpc4,-3.031166222891148,0.3974051695606967,NA,-0.5578940446847208,0.8731081182040888,NA,2.4732721782064275,0.4572554024718689,NA
3830403N18Rik,-0.8447034081628406,0.44173732118949044,0.831833523230441,-1.2885166106323653,0.2084968921136459,0.3849768441830444,-0.4438132024695246,0.6604632003693853,0.7967084391217691
Slc9a9,0.3108199785301962,0.08432487672366296,0.4135922531175311,-0.3812742075720241,0.02316757468003358,0.07405357144825721,-0.6920941861022204,3.9033134143946734e-5,3.381793548566696e-4
Cd40lg,0.9436151168627326,0.1281686902090877,0.5031304902027154,-0.2316690640845027,0.6790276436912284,0.8187266481171039,-1.1752841809472352,0.04320287167813135,0.11609123725909691
Arhgef6,0.23494975913035815,0.08517142797124806,0.41424285422379736,0.21322876807190805,0.09478434457782824,0.21860920667563988,-0.021720991058450104,0.8650604345765603,0.9264746860294382
Rbmx,0.0977639986491427,0.4446466012022012,0.8335838111566833,0.21729569498669532,0.0696954849449136,0.17505016399988263,0.1195316963375526,0.31901233450823696,0.5047358006736149
Fgf13,0.6332540656745181,0.04737267864278471,0.31016945199257356,0.15575249772202196,0.6013976234146007,0.7649382266725648,-0.4775015679524962,0.10991450045032047,0.23484924553433736
Ccdc22,-0.23037944464913912,0.2533414406011933,0.6859753035843792,0.07725812359864327,0.6828652934944879,0.8213638535244877,0.30763756824778243,0.10334965521070567,0.22506790849106897
Syp,-0.7469977331381167,0.06900664955046348,0.374237425244183,-1.2714453997966426,8.325942475857611e-4,0.00483996059044338,-0.5244476666585258,0.15502851245279203,0.3028108450298311
Prickle3,0.3314835574943709,0.14921506165683962,0.5418034803948502,-0.2244170288393128,0.29334068665250945,0.4882887489129747,-0.5559005863336838,0.009674616564842958,0.035011104289384094
Plp2,-0.4022926027924689,4.8501170892425267e-4,0.015403469472867252,0.8345168460955347,2.7811581590587696e-14,1.4612090785248362e-12,1.2368094488880037,1.0780003449643552e-29,2.3730191804281136e-27
Gpkow,0.1348792110006028,0.32298764561832805,0.7506435459945052,-0.25797948468422877,0.042717306867716465,0.11967654934539143,-0.39285869568483156,0.002075261761299753,0.009810904260503175
Praf2,-0.2738793026014372,0.10028872352857425,0.44537691343065716,-0.6194668039152823,6.617898073657363e-5,5.509584660206567e-4,-0.345587501313845,0.0255679335222638,0.0765345370956295
Ccdc120,0.9191825450544141,0.5856562959324079,NA,4.514881279566397,0.010847536906656642,0.04041265777077571,3.5956987345119824,0.045326512125833676,NA
Gripap1,0.19837190067446028,0.22622760931100402,0.6519811275343952,-0.144456485260893,0.3449863411629306,0.5438908208619381,-0.3428283859353533,0.025292589383083045,0.07590045208591557
Otud5,-0.16653563356780537,0.3391135619343192,0.7660475150455225,-0.27435644682442134,0.09176588354441317,0.2133780103285797,-0.10782081325661595,0.5071184404963409,0.6827050238275261
Pim2,0.8042103535846614,0.006133120681723119,0.08902395776419984,1.124137896668172,4.2321811803677487e-5,3.725983195453002e-4,0.3199275430835107,0.2442273253975455,0.4203025803041484
Slc35a2,0.09293842156751127,0.5030438106927866,0.8609734318215547,-1.349345392249617,1.3643912560770825e-26,3.6484229468473154e-24,-1.4422838138171283,9.745795176238163e-30,2.1739620439795263e-27
Pqbp1,-0.023113105369621623,0.875407957074048,0.9774977292185258,-0.26182591955398593,0.057413338819215884,0.15066901688663714,-0.23871281418436427,0.0833294003975999,0.19092041477017888
Timm17b,-0.19801680940904096,0.12210159706861334,0.49115765037899545,-0.02546523534332602,0.83170915321545,0.9145584722892042,0.17255157406571495,0.1495834998925068,0.29486649619437244
Hdac6,-0.2657418141005083,0.22849998775283334,0.6554547279713754,-0.06366081951739232,0.758044290103311,0.8706405219239003,0.20208099458311596,0.32767039451714225,0.5138181366830809
Gata1,0.3020776754180059,0.6801758040803625,0.9277928511681398,1.0347000471536647,0.16549282638115176,0.32725932422127096,0.7326223717356588,0.33592718733790095,0.5226505946399221
Was,0.12948661738439932,0.5140905007524432,0.8675005137062026,0.0013839930919118922,0.9940495198275469,0.997724997043716,-0.12810262429248742,0.4902559710449114,0.6678178766640316
Wdr13,0.11064879093646415,0.6038900931718254,0.9037876861134087,-0.3418936041214181,0.08512558467950014,0.20202807989375077,-0.4525423950578823,0.023003534161855,0.07044648115098556
Rbm3,-0.20556336771893458,0.1584424393034755,0.555578329039031,0.5960678876754386,1.2480212606199252e-5,1.2604029822585445e-4,0.8016312553943732,4.195910088163065e-9,9.236523128285273e-8
Ebp,-0.28554235179540405,0.07947193907554909,0.399943536831275,-0.2495835253779319,0.10137891123585868,0.2296987378903129,0.035958826417472126,0.8131976530648011,0.895164750043671
Slc38a5,0.5262487068661548,0.8415696917203419,NA,-0.0724188800816685,0.9765291634883073,NA,-0.5986675869478233,0.8098119616904811,NA
Ftsj1,-0.15754809775890447,0.3786614408528937,0.7946353653553913,0.19761732208669647,0.2398741045737263,0.4236995422994065,0.35516541984560096,0.03435483863945343,0.09697257473225172
Rpgr,-0.15379812143509156,0.5629236234280535,0.8896138889190439,0.41609128453597527,0.09760878772126494,0.22342407772090894,0.5698894059710669,0.023292708687536957,0.07111076940556448
Dynlt3,0.1832453319204274,0.4321772653219105,0.8279568265326724,0.01032232856902901,0.9621483324994802,0.9835770891618081,-0.17292300335139837,0.4288970357837181,0.611874086182451
Aff2,0.24862605415626793,0.845733073358757,NA,-0.2931371802456055,0.8006522307368491,0.8965435202524331,-0.5417632344018735,0.6485224950139832,NA
F8,0.5235582536761382,0.6779558971688728,0.9271780469444653,1.5079243204925927,0.20303351278077647,0.3783857681054497,0.9843660668164544,0.4104594818639919,0.5964550622413433
Vbp1,-0.23566321463344878,0.06834656662199469,0.3727845746337535,-0.12070565629613979,0.3183711968227658,0.5149530456292136,0.11495755833730899,0.341694050672657,0.5281996672375201
Fundc2,-0.3652880254831241,0.0782714458020271,0.39653055621916683,0.4664132821088801,0.01661635252826492,0.056521467988683176,0.8317013075920043,1.91934817681098e-5,1.828627277793149e-4
