Gene,effector_vs_all_log2FoldChange,effector_vs_all_pvalue,effector_vs_all_padj,intermediate_vs_all_log2FoldChange,intermediate_vs_all_pvalue,intermediate_vs_all_padj,memory_vs_all_log2FoldChange,memory_vs_all_pvalue,memory_vs_all_padj
Sectm1a,-2.2544722356292253,0.20777898053581906,NA,0.8309795755498408,0.6373484712234969,NA,1.4234926600793842,0.4196224885659774,NA
Ogfod3,-0.09363993067100533,0.6643789228716588,0.7914763469757722,-0.2025299413523316,0.3832739542959521,0.649185916704549,0.29616987202333694,0.19646960960477275,0.48631641145459437
Ubtd1,-0.29065074955241565,0.3585940140036861,0.5284863152312302,0.05006459537189482,0.8819885664581926,0.9473639278708508,0.24058615418052118,0.47202142739356584,0.7566854614269626
Wdr45b,0.16947640190274313,0.11528768370366912,0.23168750883173708,-0.08810385472710787,0.44606355404991493,0.6993186329826706,-0.08137254717563462,0.4811443827116822,0.7631296231630018
Fn3k,-2.2534666177827427,9.196609330476773e-5,5.751010567707569e-4,0.959340530379899,0.10004165579598934,0.29519294526511775,1.2941260874028442,0.024056658421169108,0.1285579749328507
Pi4k2a,0.2097576454773191,0.21054226610302137,0.36189918828568846,-0.1005559345931642,0.5771817948418636,0.7951307587026306,-0.10920171088415488,0.5441137903165881,0.8031655539432834
R3hcc1l,0.3535954487720504,0.0014300020982076656,0.00625944724932532,-0.07749632312182042,0.5166563137708802,0.7518763181892071,-0.27609912565023,0.02064372422698348,0.11562597457057243
Loxl4,1.9150827333323097,0.0045174078578054545,0.016470060883280936,0.7451463885679579,0.3079871365278485,0.5762112845471683,-2.6602291219002683,0.001930067690428626,0.019610882385372015
Hps1,-0.10601749254304216,0.5303978429112979,0.6834933290368131,-0.04063619143333259,0.8225651590975678,0.924710779561358,0.1466536839763741,0.4177071073238608,0.717420913453555
Got1,-0.39731289795092656,4.0329315499807144e-4,0.002094318888389985,0.10159133756726214,0.3969520533463598,0.6609774552883432,0.29572156038366504,0.013390947992333254,0.08488039393114276
Entpd7,-0.30075098258053035,0.027872366413825088,0.07440937515572794,0.06797813348418687,0.6445547212176737,0.8372363247091793,0.2327728490963435,0.11262347246893001,0.3543755814755125
Cutc,0.23411227377693083,0.04880809354761974,0.11684203687856162,-0.21723736556044707,0.09112271284460025,0.2779849783256452,-0.016874908216483755,0.8947589019351339,0.9630283795247294
Abcc2,-0.20114114732403468,0.8496878949966928,0.9145139743178082,-0.6733556624652962,0.5702040594800599,NA,0.8744968097893308,0.4412434461920526,0.7350994244830215
Dnmbp,-0.20964465768738016,0.2163488744294093,0.36866144514716537,-0.45529316328067876,0.01299981153498032,0.07453321148872014,0.664937820968059,1.942506528421766e-4,0.003149837279768941
Cyp2c44,-1.2627328931176938,0.6014567771311973,NA,-0.08465442079118837,0.9734785405353089,NA,1.3473873139088823,0.5906647031462486,NA
Erlin1,0.04887965545159989,0.9094679727924541,0.950199998854656,-0.0845044171354473,0.8546894090946577,0.9362805144436264,0.035624761683847414,0.9382950435934165,0.9807259971218625
Chuk,0.4632573858768891,0.029917196095538175,0.07892747537147135,-0.1860411290894242,0.41628505773973445,0.677348725859361,-0.27721625678746553,0.2260092873344185,0.5286625786514035
Cwf19l1,-0.1447123144876841,0.2458970460671687,0.40512474795466885,0.14528216246929554,0.2758507212991407,0.542075561216132,-5.698479816120927e-4,0.9965890971237986,0.9991583543929347
Bloc1s2-ps,5.653740969919228,0.0484645649454752,0.11612827946544518,-5.87656357257443,0.06853968585425119,0.2320826601367055,0.22282260265520257,0.9424452364788037,0.9818422158000025
Scd3,-0.531770440157191,0.33765875833980097,0.5067851482295279,0.33821153754838035,0.5625579310508511,0.7870910328978901,0.19355890260881065,0.7402724358983589,0.8994978659224014
Scd2,-1.9459680909137875,6.4492273014466585e-33,1.1790240442114117e-30,1.1338101068745126,4.173245879676633e-11,4.0811195083705635e-9,0.8121579840392744,2.3136329215862138e-6,7.548388973219826e-5
Ndufb8,0.022276371255430572,0.8943515180801674,0.9410596208390917,0.23615936604807763,0.1891351686091349,0.43503886637624833,-0.2584357373035082,0.15085701436510554,0.41859596003748
Sema4g,1.0456809437181056,0.4441478204513148,0.6094785808215193,-0.10324494055633612,0.944842524292018,NA,-0.9424360031617693,0.534920453673182,NA
Mrpl43,-0.3050827115172931,6.067642365855866e-4,0.00298648023699653,0.3928582868352559,3.2552368170959603e-5,6.599175654370936e-4,-0.0877755753179628,0.3554167987664362,0.6671919333963315
Peo1,-0.08982875800786566,0.5682048656452259,0.7161923718094743,-0.3288266112053983,0.05289960128859463,0.19431511940381713,0.4186553692132646,0.012158931721167068,0.07912195439670552
Sfxn3,1.3358981142032467,3.5821980899047004e-18,1.8389301140037998e-16,-0.47223071245513604,0.004226403798564349,0.03315658560235977,-0.8636674017481094,1.6917809453312384e-7,7.738903958799817e-6
Kazald1,1.692936151247189,1.8146419646631617e-4,0.001042179193173409,-0.5930667617594624,0.24472684015559598,0.50655719350098,-1.0998693894877272,0.03258677161193308,0.15876575822237918
Btrc,0.42830560171588,6.750921440644434e-4,0.0032831028374208926,-0.3288695039748389,0.01612676771795324,0.08676647447974219,-0.09943609774104109,0.4639847820118125,0.7508841523566024
Poll,-0.5273458578516839,0.0014207351437547974,0.006233940885169457,0.2368162859906429,0.17834442818061483,0.418893884256855,0.2905295718610416,0.09804230494611176,0.32544546848349337
Mgea5,0.4234704808948872,0.03590187017658157,0.09162648234809621,-0.12149306694424893,0.57488411962651,0.7936739372971044,-0.30197741395063893,0.16330768562387246,0.43849052139927136
Kcnip2,-0.9124141063486626,0.011836409464045518,0.03711904637805698,0.7500712119825244,0.054832707107004504,0.19877311786216595,0.16234289436613764,0.67809843040931606,0.8723316323350626
Ldb1,0.22292494896899698,0.17012877263010984,0.3105478441610849,-0.020130978831616575,0.9081123917361725,0.9597117908724085,-0.2027939701373804,0.2449422108466905,0.5534091826198483
Gbf1,-0.03786457443191574,0.7819766969058265,0.8720682466051843,-0.053647250896540565,0.7147053575063349,0.8720003056295466,0.0915118253284563,0.5320497261945527,0.7945601834768018
Nfkb2,-1.4990412751838136,4.1041762382317484e-16,1.6749526533977222e-14,0.38402811196248904,0.050323834540812025,0.1888222507933913,1.115013163221324,1.2419403182401333e-8,7.400950467879979e-7
Fbxl15,0.07997920003460936,0.6324271743995759,0.7671020228139717,0.29062641482004137,0.10411768371363272,0.30215115044107416,-0.3706056148546513,0.03986304647628027,0.18211227490597923
Tmem180,-0.5014458992084221,0.16659480095249177,0.3059047303335905,0.2090394694764583,0.5885261763009144,0.8008362096367284,0.29240642973196446,0.4485463100764048,0.7403240599527158
Actr1a,-0.0185310070015204,0.8823635490030896,0.934233320712625,0.15162197447016432,0.25878799455420337,0.5238763868406859,-0.13309096746864393,0.32167691920433517,0.6354674163427646
Sufu,-0.3775526708107747,0.18159922847788584,0.32531108267111747,0.18345474916560095,0.5447655397503812,0.774131227861738,0.19409792164517312,0.5215018775756719,0.7890182344613482
Hexa,-0.6443344144719915,0.01912674429872069,0.05485429019623498,0.10629915113353107,0.7181964363272799,0.873463933394828,0.5380352633384597,0.06754149740784411,0.25848122205885293
Arih1,0.09035837240111845,0.7024027802294626,0.8162488540734278,0.06225989337245806,0.8064716449940628,0.917861777778706,-0.15261826577357587,0.54837074390974,0.8061398713429391
Bbs4,0.7987474739169524,3.971966950888634e-9,6.528601824965207e-8,-0.17760078438498683,0.22918796584935844,0.48663712699599543,-0.6211466895319656,2.9155268875187033e-5,6.528645585982429e-4
Adpgk,0.06011193173924495,0.6255002484793624,0.7624481189111618,-0.2566043485645688,0.05281954382390822,0.19420456063323455,0.19649241682532387,0.13598942150555884,0.39522463863473434
Parp6,1.0409831802046217,3.0880624243623474e-15,1.1420061677400896e-13,-0.7014934801689373,1.2531170994407868e-6,4.04247256829975e-5,-0.33948970003568435,0.017900608185504277,0.10415764045500993
Limd1,0.30556067440807794,0.014740110408139752,0.04443611274982867,-0.2358241565630593,0.07964800715734363,0.2566729250341008,-0.06973651784501864,0.6039342749713226,0.8365772696009859
Sacm1l,0.6627946597665115,8.813811316627912e-6,7.263488663693913e-5,-0.2981430828272132,0.06284647763026505,0.21857172591618582,-0.3646515769392977,0.022853658802876792,0.12415383014772136
Fyco1,0.18728259175530954,0.2103932999681001,0.36181669823655993,-0.2919799928302853,0.06901323439341876,0.23343197337029983,0.10469740107497577,0.5136415673591608,0.7840216292152375
Slc6a20b,-0.7108958423293481,0.2039236807540941,0.3539802452587463,-0.3975043706367401,0.5096210896806153,0.7471335398306512,1.1084002129660881,0.052366267589497174,0.2192567564568417
Lztfl1,-0.07055595348446043,0.7114661474216689,0.8232660012404974,-0.46372459037606845,0.02591799992076378,0.12057313217066774,0.5342805438605283,0.00882466554398714,0.06270062220654207
Tbl1x,-0.7077422123359307,1.8680667000075974e-18,9.960798511111939e-17,0.3013100475873485,4.1920818447533335e-4,0.005475420716352356,0.4064321647485823,1.8040993982880007e-6,6.173402628516753e-5
Ribc1,-0.43244940131852766,0.22530338083043427,0.37940639053456554,0.7496053683250534,0.050906149779043286,0.19004555172013063,-0.3171559670065258,0.40072608287785566,0.7050695856244665
Hsd17b10,0.3342105556719909,0.019236988346596897,0.05507348725113934,-0.06461421609027858,0.67343434379318,0.8495689658425403,-0.2695963395817117,0.07873254692705922,0.28446983340112963
Huwe1,-0.3485252288747707,0.13168590483632173,0.2559052068960383,-0.3346025196789896,0.17737804433336504,0.4179498729109703,0.683127748553761,0.005863774125805445,0.04629712604060901
Fam120c,-0.09833030893900434,0.7215766481228674,0.8298200929308229,-0.3933916389231274,0.18633229113756636,0.430950586776442,0.4917219478621324,0.0932842185203099,0.31538778627476444
Tsr2,0.1440738042474081,0.2857972204113838,0.4512905870694828,-0.11464271171759616,0.4306119292759035,0.6896976605182349,-0.02943109252981193,0.8389790358202582,0.9427214409678634
Gnl3l,-0.47167466954753867,1.58708724583466e-6,1.538650167552693e-5,0.036721839661512275,0.7276447307102469,0.8786322837472726,0.4349528298860264,3.5194361307759545e-5,7.54718739427108e-4
Maged2,0.7846074213572244,3.13726893314897e-4,0.0016798359296562148,-0.0994385967319777,0.6732164000094449,0.8495245742368819,-0.6851688246252468,0.004068292943810791,0.03499091427371873
Apex2,-0.5492172324993059,2.3487796959672064e-5,1.695436625018069e-4,0.45753557490349334,8.818461213629417e-4,0.009907388252219927,0.09168165759581251,0.5061579589078254,0.7795000241160988
Alas2,-2.0691490488102913,0.002398799514120636,0.00967730062935945,1.2928483790631613,0.051674285749631406,0.19171640876187515,0.77630066974713,0.2476300294445328,0.5563577989059009
Pfkfb1,0.10657525430054832,0.6628729990850599,0.79015519970778,0.07704821712064211,0.7680594400289193,0.9016652497553542,-0.1836234714211898,0.48343619815143374,0.7645345390112904
Abhd6,0.2290717427495709,0.2842626461359934,0.4496600360385359,-0.5535344565889982,0.017034158427986532,0.09012049315983757,0.32446271383942676,0.1563314990605622,0.4274231996786907
Flnb,-0.09182119964799194,0.6575167858689072,0.7864915700111724,-0.03325444066094299,0.880981153541698,0.9468993541064549,0.12507564030893495,0.5728262008489169,0.819860717169596
Dnase1l3,-4.748975447899943,6.587773862522814e-14,2.1113874154017662e-12,1.4725384684509346,0.029224504405119547,0.1309166865442823,3.276436979449007,1.2176939406948832e-6,4.371720869052121e-5
Polr3a,0.1678963712426022,0.2459104506590212,0.40512474795466885,-0.3539662316147076,0.02312713615601985,0.11160888891680715,0.1860698603721054,0.22996280885030398,0.5333768986135327
Sat1,0.5925878795932017,0.0025885923660540597,0.010324403568616325,-0.3093879841482565,0.14261789245333295,0.36769451330739084,-0.2831998954449465,0.17955115454473286,0.4636499510710903
Acot9,-0.014515982579097099,0.8858089565185575,0.9360759118750427,0.14156841017296828,0.19128256207436398,0.4375187640032782,-0.12705242759387184,0.24113636749085704,0.5483829594390759
Prdx4,-0.12962097161829755,0.29009118273020695,0.45624727660844927,0.7181469899543946,4.022561128375519e-8,1.942447297674253e-6,-0.5885260183360971,7.911023426391324e-6,2.146316860334116e-4
Rps24,-0.825555013520128,8.13437434359501e-7,8.448431926947721e-6,0.408835177368434,0.022634138083056136,0.10998167436614226,0.4167198361516953,0.020141436541240173,0.11368520499903982
Ptprj,0.09628939380077427,0.6145666283141593,0.7537876164083301,-0.0024643767842115775,0.9904213918024244,0.9960753700788892,-0.09382501701656269,0.6475738723780817,0.8576277117606936
Banp,0.4655050768934725,0.02601938600619027,0.07045999390672686,-0.22682653196240066,0.31319566792698617,0.5820992950524998,-0.23867854493107246,0.28830060609278674,0.6008834902148017
Car5a,-0.47929089054154933,0.7448684012953825,NA,-0.41076839297975926,0.7960131942275402,NA,0.8900592835213085,0.5495843284344679,NA
Jph3,0.02905105564457152,0.9676640525815493,0.9830510934717683,0.569215437690324,0.4530014852050885,NA,-0.5982664933348952,0.4457914276258169,0.7381487222443535
Sp4,0.3032859777967288,0.035518866957702455,0.09077831960259589,-0.4334323494107328,0.005266607082666402,0.03892132772261401,0.130146371614004,0.4002035410015644,0.7048216765528155
Atp10a,-0.3278097125529106,0.00900414350080948,0.02955229910356747,0.41449969439003986,0.0018526475977918772,0.01769460534279232,-0.08668998183712928,0.5172175332728597,0.7860828371596201
Ube3a,-0.27610185743359017,0.22028446686619357,0.37323677097081076,0.361065501634543,0.13503726118716092,0.3558794275412895,-0.0849636442009522,0.7250691250963563,0.8938269838430026
Padi1,-1.1780658675831983,0.16787814266920564,0.3075966388188998,-0.5217865218280229,0.5615067918115161,NA,1.6998523894112214,0.04617763650530277,0.20130200932122003
Padi4,-2.04770460949453,0.03796533636648141,0.09567969705188929,0.3941312835472038,0.6970104131942081,0.8616651804112112,1.6535733259473264,0.0964581166225682,0.3222955213534644
Kdm5c,0.19386930882133827,0.3803157192282454,0.5498496147266982,-0.30040583352003714,0.2055812231587174,0.4566546341278424,0.10653652469869884,0.6529826334778658,0.8605578259765465
Sbds,0.652484729747041,4.029603158577043e-6,3.573978722231005e-5,-0.45413116555814526,0.00283123786394882,0.024430031934816982,-0.1983535641888957,0.19184441043004172,0.4800134172552848
Rabgef1,0.3342560417327598,0.03362857198799022,0.0867390578371484,-0.07441793600351343,0.6606569926632613,0.8442965052125462,-0.25983810572924704,0.12474014570088969,0.3751918677551457
Itga7,-3.524269895100422,0.004332120669164586,0.015868794501891784,0.7704934181555437,0.4851130828804997,NA,2.753776476944878,0.010450214002106058,0.07099176010736648
Rdh5,1.3938437048410863,0.0047368103144048495,0.01713745831843241,-0.761810309916089,0.15755392562377432,0.38996836301983623,-0.63203339492499655,0.2367942118970783,0.5426598551258093
Cd63,-2.1351142566872756,8.229473922670349e-4,0.0038881660020717817,1.4059532004114332,0.02859672047664289,0.12887057019506196,0.7291610562758425,0.25871004890282234,0.5685867654620829
Gdf11,0.6788187844701639,1.96804886422574e-5,1.451608211258475e-4,-0.6973157369117949,4.849452743369618e-5,9.240703517972327e-4,0.018496952441631142,0.9137740477804702,0.9718499342026917
Ormdl2,-0.3404344161115655,0.004065031704202637,0.01503180763931774,0.30375538311036177,0.016424663867156578,0.08782224844237195,0.03667903300120376,0.7721700982026241,0.9130953105095825
Dnajc14,0.6146075001667334,1.9527708406612317e-9,3.3868192043839915e-8,-0.3696457216547432,7.940566484202763e-4,0.00909859014464766,-0.2449617785119889,0.02602367638743326,0.13573528142537386
Mmp19,-0.11972003624944194,0.9021922778568541,0.9460741498439215,0.7993462877279822,0.4361069800712874,NA,-0.6796262514785405,0.5204452873840241,0.7881713753471559
Dgka,-0.5083150660431288,6.495571365712561e-5,4.20884833953368e-4,-0.3580101421181293,0.008706619979507956,0.05597920014674773,0.8663252081612595,2.0391911187613499e-10,1.9105148877379063e-8
Cdk2,-0.6009473940334248,1.0091722132992255e-4,6.254005317699385e-4,0.5900057235787117,3.58768747011802e-4,0.004829866014966675,0.0109416704547136,0.9472772651116647,0.9831929908031022
Pmel,-0.1145072628600585,0.6676484254114885,0.7935433885332703,-0.427228990801338,0.13943681752548187,0.36270775208102274,0.5417362536613965,0.053869640198531334,0.22285622108105524
Rps26,-0.9868549278248158,7.952527907294248e-16,3.14519845446101e-14,0.5950523932634848,5.7331171089399914e-6,1.4710270284968305e-4,0.3918025345613309,0.002821379157216892,0.0264617574060171
Pa2g4,-0.938837412569314,5.2317320765768574e-12,1.340940084176695e-10,0.6163970812286581,2.272791481124686e-5,4.928819350070814e-4,0.3224403313406558,0.026721944311922794,0.13826593749110672
Esyt1,-0.3030601200224397,0.04946878075469864,0.11809229526997747,0.4281862430018828,0.009625387224705661,0.060154801429641615,-0.1251261229794431,0.4493802750979993,0.740653096868951
Smarcc2,0.23470069193847926,0.06963555244961499,0.15462256557317938,-0.17114892657126188,0.2178492084911,0.4718397190177064,-0.06355176536721736,0.6470036379480614,0.8575652576225484
Chmp6,-0.22331539396915134,0.03997119406028362,0.09951031911474313,0.17444538759308537,0.13397075444340267,0.35415016335268074,0.04887000637606534,0.6746695626231408,0.8706696182349313
Baiap2,-0.5277407901752983,0.0025973856566825384,0.010352560939960925,0.4083399974555051,0.028784136424575564,0.12954522376438377,0.11940079271979323,0.5227925859870609,0.7897652032211415
Rnf41,0.08708138383579578,0.4075707958162405,0.5757797175401171,-0.2457647572502903,0.03014854764571331,0.1338605846211297,0.15868337341449515,0.15832112105367593,0.4306079365320299
Nabp2,-0.05204488669737657,0.6448351893008719,0.7769767470249795,0.15385158173711724,0.20328198760374885,0.45323080373540164,-0.10180669503974067,0.4003221606605562,0.7048888698264265
Aatk,-3.354887627999333,0.009147300860059288,0.029916583097630928,2.843742347116427,0.01639497036668533,0.08772381081610124,0.5111452808829063,0.6749516087205942,0.8707129213448797
Enthd2,-0.19379704824644872,0.3494360934503327,0.5187683999217899,-0.07375541990042746,0.7399173417700451,0.8863908300754859,0.26755246814687556,0.22802257660877057,0.5311898137246931
